dataset,case_id,family,seed,case_dir,go2_mode,source_aware_policy,runtime_attempted,row_status,returncode,config_hash,input_hash,trace_used_online,receiver_imu_as_body,go2_position_as_truth,go2_yaw_as_truth,final_v23_output_solver_input,legsa_output_solver_input,no_per_case_tuning,output_hash,go2_roll_pitch_update_count,go2_horizontal_velocity_update_count,go2_readiness_metadata_count,go2_vertical_velocity_prior_enabled,yaw_metric_status,position_rmse_h,position_rmse_3d,up_rmse,velocity_rmse,roll_rmse,pitch_rmse,yaw_rmse,epoch_count,time_start,time_end,source_aware_trace_rows,source_reject_count,source_downweight_count,blocked_reason
BY2,D_position_spike_strong,position_spike,8.0,D_position_spike_strong__seed_8,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,5f04f97b531347ed3835efa2ae7336e391ed9c690dd23c8463d40117a9512a60,3fa161f01bda8e8e2d9202f5ffb02eb2e7ea4f8319ebfd2802f651871b0fc80e,False,False,False,False,False,False,True,6c6e136d548f04edac04f4a31b2d136aaa1256c31d475bd7992759fc0b3ff674,0.0,274.0,0.0,False,official,1.64350905108594,1.96523939618698,1.077517463117864,,1.2716472311395657,1.7286355295106552,11.720633576117883,56643.0,66.0,339.997055769,1278.0,0.0,1193.0,
BY2,D_position_spike_strong,position_spike,8.0,D_position_spike_strong__seed_8,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,a0f261f002ea750498906ae8b8c0ff3bb864092ba439ef55c847d5291b65f724,3fa161f01bda8e8e2d9202f5ffb02eb2e7ea4f8319ebfd2802f651871b0fc80e,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,D_position_spike_strong,position_spike,8.0,D_position_spike_strong__seed_8,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,31bd35986728112152ea4ca891600c2fbb498c554409d9c3702dad4a720ae270,3fa161f01bda8e8e2d9202f5ffb02eb2e7ea4f8319ebfd2802f651871b0fc80e,False,False,False,False,False,False,True,bc13f1e21328189236f694d19c7c77276ffed00356fff85fcfd5c11196704486,274.0,274.0,0.0,False,official,1.6430606571248465,1.9648261802868705,1.0774477229773896,,1.2674362835449813,1.7277341114428282,11.699576491669266,56643.0,66.0,339.997055769,1552.0,0.0,1466.0,
BY2,D_position_spike_strong,position_spike,8.0,D_position_spike_strong__seed_8,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,8bfc249d8fb4b84c3bd37807e9f6ed17490d2ad592f0944ef784380c30c7c1e3,3fa161f01bda8e8e2d9202f5ffb02eb2e7ea4f8319ebfd2802f651871b0fc80e,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,D_position_spike_strong,position_spike,9.0,D_position_spike_strong__seed_9,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,e1de121e78aa7734661d39030369e985f96537da2885cd28db38e449887b9e4e,2400587acb85e608d72501584f5749eabb9fcbf2604fb730924d928bce95c11a,False,False,False,False,False,False,True,0cc1cafefda99a06eaa686259fdef37e69a858878d1bd0014ce5326bf8f81544,0.0,0.0,0.0,False,official,1.7490841826603531,2.056806293250428,1.0821999121797827,,1.5339115016621925,2.831688639829335,5.565307819035588,56643.0,66.0,339.997055769,1083.0,0.0,916.0,
BY2,D_position_spike_strong,position_spike,9.0,D_position_spike_strong__seed_9,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,085041152eaf8c94171afb1f4d1e3acccdaa4545dc866304346868a04758a82b,2400587acb85e608d72501584f5749eabb9fcbf2604fb730924d928bce95c11a,False,False,False,False,False,False,True,95d1248c93981252984c0fa50a23a792aaf8e67a1b5409a21b80de85c512edb9,274.0,0.0,0.0,False,official,1.741673386907426,2.045966233311303,1.0735695791090845,,1.5084694394397449,2.786774413457323,4.703424482547394,56643.0,66.0,339.997055769,1361.0,0.0,1189.0,
BY2,D_position_spike_strong,position_spike,9.0,D_position_spike_strong__seed_9,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,2f7090612b6d982dac0b67b47344ad9ad52225ed89bfb90b328ac2bf518a6ad0,2400587acb85e608d72501584f5749eabb9fcbf2604fb730924d928bce95c11a,False,False,False,False,False,False,True,e04b79c7a01b7f303fd7623c49749482858359c6a4a8ca251fd743adbd7ae4a6,0.0,274.0,0.0,False,official,1.7486908777020431,2.056316087790916,1.0819039084638686,,1.533614494328009,2.8297658794529426,5.567493500867935,56643.0,66.0,339.997055769,1357.0,0.0,1190.0,
BY2,D_position_spike_strong,position_spike,9.0,D_position_spike_strong__seed_9,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,fe9596485a51f78fd53e310feea03c65106d25707df233ab677af30142063502,2400587acb85e608d72501584f5749eabb9fcbf2604fb730924d928bce95c11a,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,D_position_spike_strong,position_spike,9.0,D_position_spike_strong__seed_9,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,cb04817795f2d8941b88bc8859f8b253a4cbff5db77bd5618ea1c4f22bef8076,2400587acb85e608d72501584f5749eabb9fcbf2604fb730924d928bce95c11a,False,False,False,False,False,False,True,0d432e61027a945e26af8542465b263d8ed731f7190b8eebe60b561ace814d48,274.0,274.0,0.0,False,official,1.741330024242705,2.045546127813874,1.0733260025198468,,1.5082084106585252,2.785132819960141,4.70427601018437,56643.0,66.0,339.997055769,1635.0,0.0,1463.0,
BY2,D_position_spike_strong,position_spike,9.0,D_position_spike_strong__seed_9,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,ccc15f9dc6abcd8b5e3d1ecac3ea4186f203e0c01194e66ae792dba3802bd10b,2400587acb85e608d72501584f5749eabb9fcbf2604fb730924d928bce95c11a,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_position_std_inflation_x10,position_std,,E_position_std_inflation_x10,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,7d78eff9074e34edfce3da1309932b4652b5627537773265f997a532b485a542,b0b1792d6c9836e8cfe7e7aa9e60d1cdcad44c2061a3cb3d59be039837cbf337,False,False,False,False,False,False,True,93c7840ccf6494029a6bb5cbeb63e4984044aa8712359a950be2d5d378035253,0.0,0.0,0.0,False,official,1.152441664621525,5.2272473486750215,5.098626585059393,,1.180304766487346,1.5828190725540054,2.165742440720972,56643.0,66.0,339.997055769,1090.0,0.0,934.0,
BY2,E_position_std_inflation_x10,position_std,,E_position_std_inflation_x10,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,6874983035d059eb1886781122413147e6e037b5d1a3e2331516003b759050f1,b0b1792d6c9836e8cfe7e7aa9e60d1cdcad44c2061a3cb3d59be039837cbf337,False,False,False,False,False,False,True,576cba83f564dc15fc7c5eb63fefb08009bc664870071524db7793cb7d5f4431,274.0,0.0,0.0,False,official,1.1539014013093614,5.22743346179412,5.098487241676804,,1.1760896325617638,1.581084111791002,2.1699702739418814,56643.0,66.0,339.997055769,1364.0,0.0,1208.0,
BY2,E_position_std_inflation_x10,position_std,,E_position_std_inflation_x10,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,07b8e71d4b5c756402ee31843e717ce4f38aa80abfaa2473b53ec8800553130d,b0b1792d6c9836e8cfe7e7aa9e60d1cdcad44c2061a3cb3d59be039837cbf337,False,False,False,False,False,False,True,6a3109b17e4dd42b78b6f4ee351b2904ac67556628074f3eb81805b5cc12a191,0.0,274.0,0.0,False,official,1.1507981455657017,5.226851274261927,5.098591753750841,,1.1799612461399265,1.582504777548639,2.1648705031921063,56643.0,66.0,339.997055769,1364.0,0.0,1208.0,
BY2,E_position_std_inflation_x10,position_std,,E_position_std_inflation_x10,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,990089f58345e789029926b6fa4b50bb8925a98858a6b11f47a3a499f7f95e48,b0b1792d6c9836e8cfe7e7aa9e60d1cdcad44c2061a3cb3d59be039837cbf337,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_position_std_inflation_x10,position_std,,E_position_std_inflation_x10,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,41fa2a3cac2f6461168752ca52dbbba006b469d13552ec783c037478e5cae1b1,b0b1792d6c9836e8cfe7e7aa9e60d1cdcad44c2061a3cb3d59be039837cbf337,False,False,False,False,False,False,True,61fc12c82dc6399187acecdec719e8386e0fb444a33b19b24ed79f7da6954fc8,274.0,274.0,0.0,False,official,1.1522492585263402,5.22703582136725,5.098453208972491,,1.1757495337189965,1.5807882424542192,2.169070193315488,56643.0,66.0,339.997055769,1638.0,0.0,1482.0,
BY2,E_position_std_inflation_x10,position_std,,E_position_std_inflation_x10,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,6ad93b6ad1c93fe6d7502bd9f771664bd501b10fa9edaa96d38d643841423112,b0b1792d6c9836e8cfe7e7aa9e60d1cdcad44c2061a3cb3d59be039837cbf337,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_position_std_inflation_x2,position_std,,E_position_std_inflation_x2,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,0389b9074b0de3815170036f265302e082d1e29ba61e9271b1cd0a325a8ee399,8456c21519309954ea77ba88febbe5afc2555b37f252d7c0e2f6bc7855c88ec0,False,False,False,False,False,False,True,2c28e421f31be9a8bdda4ddfdcea0c0a388db661ae4cebd7b62fe816d20f2f8d,0.0,0.0,0.0,False,official,0.4448341535148093,1.4990926945230911,1.4315730797410464,,1.0492627417713971,1.5258695659715509,2.0532168809809623,56643.0,66.0,339.997055769,1090.0,0.0,886.0,
BY2,E_position_std_inflation_x2,position_std,,E_position_std_inflation_x2,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,462e2e54ee0a63e9d7200f07a8d48e9be4a6d78ce4183d026d791d91d2f281ed,8456c21519309954ea77ba88febbe5afc2555b37f252d7c0e2f6bc7855c88ec0,False,False,False,False,False,False,True,904ffdf38ee68e48dc831223a261a4b0003083493ed3acd46f9eeff1af7a3dd6,274.0,0.0,0.0,False,official,0.4450305622848894,1.4991139640928823,1.4315343083456544,,1.0445304937302493,1.525014418401852,2.0512777124629604,56643.0,66.0,339.997055769,1364.0,0.0,1159.0,
BY2,E_position_std_inflation_x2,position_std,,E_position_std_inflation_x2,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,db01b1fb3c8f9fffc4d474f0f5056ad8c47af6ac8e319879b9ce687e55eb2ab3,8456c21519309954ea77ba88febbe5afc2555b37f252d7c0e2f6bc7855c88ec0,False,False,False,False,False,False,True,1c0f251b9a2e6ec93f99980bb9db029832e001ae1c31118983f0a8f74463ed59,0.0,274.0,0.0,False,official,0.4448656564766219,1.49910216487511,1.4315732074961676,,1.0492239805213956,1.52579400174273,2.0527836274853897,56643.0,66.0,339.997055769,1364.0,0.0,1160.0,
BY2,E_position_std_inflation_x2,position_std,,E_position_std_inflation_x2,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,090370c9de42c37227f1b72357a7b23e7d20ab3501d0972e2524065ffb7f3b61,8456c21519309954ea77ba88febbe5afc2555b37f252d7c0e2f6bc7855c88ec0,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_position_std_inflation_x2,position_std,,E_position_std_inflation_x2,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,a27360c91b6115044c65ed52a443bb5f48dfcb56d96fc0c71d1d6a8c77c4059a,8456c21519309954ea77ba88febbe5afc2555b37f252d7c0e2f6bc7855c88ec0,False,False,False,False,False,False,True,78689cdc3d5ab98a8f38652704406249cfb2520fcc0159e7e90372b25a56985f,274.0,274.0,0.0,False,official,0.4450618967096777,1.4991235568180097,1.4315346124714778,,1.044493817078873,1.5249545854866942,2.050848291990362,56643.0,66.0,339.997055769,1638.0,0.0,1433.0,
BY2,E_position_std_inflation_x2,position_std,,E_position_std_inflation_x2,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,a2e7e259431c4fad7c638e844b053092b4f0d205479687bd231e5054325c5684,8456c21519309954ea77ba88febbe5afc2555b37f252d7c0e2f6bc7855c88ec0,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_position_std_inflation_x5,position_std,,E_position_std_inflation_x5,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,b44cb7b77e44b23e8744c24e59264771de4df8add1c7bc3f7c8ba7e63b257a70,55c5e8b84b293af67ae6f33dcfa17ac5cbe5a481c12b93bd924f596e0b095e97,False,False,False,False,False,False,True,61eac7b69cbba34d3cbec4ef4f78fd51d96df3638980c3b41ad4cb080cd66306,0.0,0.0,0.0,False,official,0.731006297335179,2.9935260469301066,2.902899927125512,,1.1114522602278964,1.5507045850431946,2.1058825051783394,56643.0,66.0,339.997055769,1090.0,0.0,916.0,
BY2,E_position_std_inflation_x5,position_std,,E_position_std_inflation_x5,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,bffdc2372baf7eefdb29c8eb24d59359aa0c38e8e0445b7d90c705ad825c305e,55c5e8b84b293af67ae6f33dcfa17ac5cbe5a481c12b93bd924f596e0b095e97,False,False,False,False,False,False,True,80c7b58fb202028c4d2f5e1363ab92e6a19d06e2b2ab24e49184437131a7137c,274.0,0.0,0.0,False,official,0.731679440771737,2.993606667011236,2.9028134753590487,,1.1069036081326424,1.549348914391064,2.108355968934101,56643.0,66.0,339.997055769,1364.0,0.0,1192.0,
BY2,E_position_std_inflation_x5,position_std,,E_position_std_inflation_x5,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,315f79d31aa194172977358379c0cfd5f71ef31608826e13983526f1b2322900,55c5e8b84b293af67ae6f33dcfa17ac5cbe5a481c12b93bd924f596e0b095e97,False,False,False,False,False,False,True,46c5ded88eca6534ee424209698990d7d327358c77ce848e75df0fdd2d97a0b4,0.0,274.0,0.0,False,official,0.7307191743214431,2.993453959219089,2.902897878714205,,1.111323346545398,1.550547247296711,2.105245558468296,56643.0,66.0,339.997055769,1364.0,0.0,1190.0,
BY2,E_position_std_inflation_x5,position_std,,E_position_std_inflation_x5,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,d65c50b6c66c5b430b3b6594a34e0a9a2a3b4aa1ec91bdac2b2e39caa79164ab,55c5e8b84b293af67ae6f33dcfa17ac5cbe5a481c12b93bd924f596e0b095e97,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_position_std_inflation_x5,position_std,,E_position_std_inflation_x5,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,ae330716713a3d0756c6cfea9c9b4f1617603640b217ff0c093dfb8cd33a346f,55c5e8b84b293af67ae6f33dcfa17ac5cbe5a481c12b93bd924f596e0b095e97,False,False,False,False,False,False,True,f9d9f59c3fcf3e0a9eff29dba81720a5ceda57235148a271085806b0f337e461,274.0,274.0,0.0,False,official,0.7313910827861599,2.993534565633109,2.902811788535574,,1.106777869828573,1.549208089354283,2.1076959425531525,56643.0,66.0,339.997055769,1638.0,0.0,1466.0,
BY2,E_position_std_inflation_x5,position_std,,E_position_std_inflation_x5,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,7ea842ce49868e9e3defdbe34251a2536be9af0103cebc267a974b5f91f6b97f,55c5e8b84b293af67ae6f33dcfa17ac5cbe5a481c12b93bd924f596e0b095e97,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_yaw_std_inflation_x10,yaw_std,,E_yaw_std_inflation_x10,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,bae2346bea88d2bf9dc12a4d05a2fc65a106d4efeedddc24c511705ff4f6247a,ebd75c1b7b14e46e9f2bfdf6f9cb3142a9bb43f1e993e2252fa0cfbe4f3d9e6e,False,False,False,False,False,False,True,7ef6f6e18b335fe6f65c3861b0807745555b5740c4ed982d4f82bad177e0aedf,0.0,0.0,0.0,False,official,0.3539829636669603,0.9044851879245492,0.8323397843479923,,1.0218292123941708,1.5069275978011518,8.639597254051905,56643.0,66.0,339.997055769,822.0,0.0,699.0,
BY2,E_yaw_std_inflation_x10,yaw_std,,E_yaw_std_inflation_x10,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,5505aee6bb11c14a810ca2a0c913e9458bdb18d25cd48a36c7136e8238707831,ebd75c1b7b14e46e9f2bfdf6f9cb3142a9bb43f1e993e2252fa0cfbe4f3d9e6e,False,False,False,False,False,False,True,7c822a5b7ec51192fc9dba8b4d6b2136e0de164872772fdf6d226072e4754294,274.0,0.0,0.0,False,official,0.3539425273070605,0.9044413823449357,0.8323093784534144,,1.0170252866066043,1.5061165151620044,8.382406846458128,56643.0,66.0,339.997055769,1096.0,0.0,972.0,
BY2,E_yaw_std_inflation_x10,yaw_std,,E_yaw_std_inflation_x10,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,1b811e59aa98ecf73d8d11f6655679a11c82f221215ff6368a1f8de6af16f6d4,ebd75c1b7b14e46e9f2bfdf6f9cb3142a9bb43f1e993e2252fa0cfbe4f3d9e6e,False,False,False,False,False,False,True,3f1c673edec21eee228df7d97bb638495d85f0b4c436b8f1df96edab73f9d38e,0.0,274.0,0.0,False,official,0.3540229048935692,0.9045006527660788,0.8323396023649129,,1.0218189007601286,1.506867328405526,8.638083193603727,56643.0,66.0,339.997055769,1096.0,0.0,973.0,
BY2,E_yaw_std_inflation_x10,yaw_std,,E_yaw_std_inflation_x10,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,99a129b907dcc2d79588fd46cb3da54f42256302fff8d84fb27a7af8ab3971f7,ebd75c1b7b14e46e9f2bfdf6f9cb3142a9bb43f1e993e2252fa0cfbe4f3d9e6e,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_yaw_std_inflation_x10,yaw_std,,E_yaw_std_inflation_x10,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,3f7cc6ec2ab8aad76ba715717cc38578ab1df9d7511afcb5f8514220f4010c05,ebd75c1b7b14e46e9f2bfdf6f9cb3142a9bb43f1e993e2252fa0cfbe4f3d9e6e,False,False,False,False,False,False,True,1abc15c4d4f14f1b0109b19451768961d077ede45b69dbbd42ba6c83b6181732,274.0,274.0,0.0,False,official,0.3539833154744565,0.9044573643165,0.8323093993414116,,1.0170172788504526,1.506074928737665,8.382338989176375,56643.0,66.0,339.997055769,1370.0,0.0,1246.0,
BY2,E_yaw_std_inflation_x10,yaw_std,,E_yaw_std_inflation_x10,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,76d394eaa27cb66f46e2d1a2ea1ca3a06f660677552336f379dc09b7624cd7b9,ebd75c1b7b14e46e9f2bfdf6f9cb3142a9bb43f1e993e2252fa0cfbe4f3d9e6e,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_yaw_std_inflation_x2,yaw_std,,E_yaw_std_inflation_x2,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,46ea46c4962eeaefa308e3619b1e6520a763cf87289d3e05b378377a5befb04a,20f2a2788678a1b7f6b2f574690e1f40625870301d7761f20f6794d77aec859a,False,False,False,False,False,False,True,28922c1ae93f3f0647e223504a8ef860460e8cebc014b21febcbe893063b44cc,0.0,0.0,0.0,False,official,0.3504131818517506,0.903088948970056,0.8323342187705444,,1.0202935577891912,1.5142726980191283,4.060115243141684,56643.0,66.0,339.997055769,1086.0,0.0,758.0,
BY2,E_yaw_std_inflation_x2,yaw_std,,E_yaw_std_inflation_x2,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,9673dffc47231cd2b7d3a8ac81347b6ef09fa1c500815d0c65e71d62e6739367,20f2a2788678a1b7f6b2f574690e1f40625870301d7761f20f6794d77aec859a,False,False,False,False,False,False,True,70aa91328d5196694fb855b9ec3ad93ee247bff832c1be7efe995ed98466c63d,274.0,0.0,0.0,False,official,0.3504600085317866,0.903080796359192,0.8323056572994397,,1.0154841021901242,1.5134385096782603,4.010551653918892,56643.0,66.0,339.997055769,1360.0,0.0,1031.0,
BY2,E_yaw_std_inflation_x2,yaw_std,,E_yaw_std_inflation_x2,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,3c7d5043bad52a2ab297c1b3b67729cf214be82c898b41464ccf78d50fc6fe20,20f2a2788678a1b7f6b2f574690e1f40625870301d7761f20f6794d77aec859a,False,False,False,False,False,False,True,f86737c7e48f42a95b37f3f970d8d7ed3c399d55077ace60117bffff392512f1,0.0,274.0,0.0,False,official,0.3504529542880068,0.9031041445009442,0.832333961006993,,1.0202783366621413,1.5142146302182364,4.06007144429898,56643.0,66.0,339.997055769,1360.0,0.0,1032.0,
BY2,E_yaw_std_inflation_x2,yaw_std,,E_yaw_std_inflation_x2,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,5fabcba386fe286f9224d90051534063158b059dc8ace399fbb7fa4d8d18f551,20f2a2788678a1b7f6b2f574690e1f40625870301d7761f20f6794d77aec859a,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_yaw_std_inflation_x2,yaw_std,,E_yaw_std_inflation_x2,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,be8cc11c377480219251b62340c6471327aa1fb204af66b6901b3f37f2ca13a5,20f2a2788678a1b7f6b2f574690e1f40625870301d7761f20f6794d77aec859a,False,False,False,False,False,False,True,c0345d901977d43ceab6c4960a3ae086fb5ba91fc0fb31d7fc654ca28d14efcf,274.0,274.0,0.0,False,official,0.3505000985546618,0.9030962889926378,0.8323055857709032,,1.0154709434066405,1.513398264890497,4.010800377422038,56643.0,66.0,339.997055769,1634.0,0.0,1305.0,
BY2,E_yaw_std_inflation_x2,yaw_std,,E_yaw_std_inflation_x2,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,c363f645345f63aeb2ba2051b633da3a51c2d51623ec999adbbad87fde225b18,20f2a2788678a1b7f6b2f574690e1f40625870301d7761f20f6794d77aec859a,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_yaw_std_inflation_x5,yaw_std,,E_yaw_std_inflation_x5,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,1a3ad2748a07dbaeb5dc2e01593fb6bf9d91aeb18def9ac32b9b27faaf8f542f,395d12563592fbf6f025871e90e39f579e6539463b6620df3da41818bbadab90,False,False,False,False,False,False,True,7ef6f6e18b335fe6f65c3861b0807745555b5740c4ed982d4f82bad177e0aedf,0.0,0.0,0.0,False,official,0.3539829636669603,0.9044851879245492,0.8323397843479923,,1.0218292123941708,1.5069275978011518,8.639597254051905,56643.0,66.0,339.997055769,822.0,0.0,699.0,
BY2,E_yaw_std_inflation_x5,yaw_std,,E_yaw_std_inflation_x5,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,9a8b760343abed5b39927e5b9be1ce9d8ce44f94bc4713f53e5f5e63ec870c52,395d12563592fbf6f025871e90e39f579e6539463b6620df3da41818bbadab90,False,False,False,False,False,False,True,7c822a5b7ec51192fc9dba8b4d6b2136e0de164872772fdf6d226072e4754294,274.0,0.0,0.0,False,official,0.3539425273070605,0.9044413823449357,0.8323093784534144,,1.0170252866066043,1.5061165151620044,8.382406846458128,56643.0,66.0,339.997055769,1096.0,0.0,972.0,
BY2,E_yaw_std_inflation_x5,yaw_std,,E_yaw_std_inflation_x5,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,43995055e9d9f8e504eeda8d43d7d917e2144f945396d7e93cda8495d95cbdb5,395d12563592fbf6f025871e90e39f579e6539463b6620df3da41818bbadab90,False,False,False,False,False,False,True,3f1c673edec21eee228df7d97bb638495d85f0b4c436b8f1df96edab73f9d38e,0.0,274.0,0.0,False,official,0.3540229048935692,0.9045006527660788,0.8323396023649129,,1.0218189007601286,1.506867328405526,8.638083193603727,56643.0,66.0,339.997055769,1096.0,0.0,973.0,
BY2,E_yaw_std_inflation_x5,yaw_std,,E_yaw_std_inflation_x5,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,d021e48ac9e3d99c9b5fe08b00750903fefd877fe614933b5cd97066a59bf43c,395d12563592fbf6f025871e90e39f579e6539463b6620df3da41818bbadab90,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,E_yaw_std_inflation_x5,yaw_std,,E_yaw_std_inflation_x5,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,3636f9e30bd99743410bce6ce53299e83a3099a4181e9c1019cbe1e6ef237da5,395d12563592fbf6f025871e90e39f579e6539463b6620df3da41818bbadab90,False,False,False,False,False,False,True,1abc15c4d4f14f1b0109b19451768961d077ede45b69dbbd42ba6c83b6181732,274.0,274.0,0.0,False,official,0.3539833154744565,0.9044573643165,0.8323093993414116,,1.0170172788504526,1.506074928737665,8.382338989176375,56643.0,66.0,339.997055769,1370.0,0.0,1246.0,
BY2,E_yaw_std_inflation_x5,yaw_std,,E_yaw_std_inflation_x5,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,77788af9b1b29affd5eacd2b265292c2de4c54d47464173ef81a642175c9c028,395d12563592fbf6f025871e90e39f579e6539463b6620df3da41818bbadab90,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
